Date,Time,State,Group,Unit,Sales
25-Oct-20, Evening,KY, Kids,46,115000
25-Oct-20, Evening,KY, Men,32,80000
25-Oct-20, Evening,KY, Women,48,120000
25-Oct-20, Evening,KY, Seniors,44,110000
25-Oct-20, Morning,CA, Kids,15,37500
25-Oct-20, Morning,CA, Men,20,50000
25-Oct-20, Morning,CA, Women,8,20000
25-Oct-20, Morning,CA, Seniors,8,20000
25-Oct-20, Afternoon,CA, Kids,11,27500
25-Oct-20, Afternoon,CA, Men,15,37500
25-Oct-20, Afternoon,CA, Women,18,45000
25-Oct-20, Afternoon,CA, Seniors,9,22500
25-Oct-20, Evening,CA, Kids,8,20000
25-Oct-20, Evening,CA, Men,10,25000
25-Oct-20, Evening,CA, Women,15,37500
25-Oct-20, Evening,CA, Seniors,6,15000
25-Oct-20, Morning,NY, Kids,27,67500
25-Oct-20, Morning,NY, Men,38,95000
25-Oct-20, Morning,NY, Women,17,42500
25-Oct-20, Morning,NY, Seniors,27,67500
25-Oct-20, Afternoon,NY, Kids,38,95000
25-Oct-20, Afternoon,NY, Men,35,87500
25-Oct-20, Afternoon,NY, Women,21,52500
25-Oct-20, Afternoon,NY, Seniors,37,92500
25-Oct-20, Evening,NY, Kids,33,82500
25-Oct-20, Evening,NY, Men,40,100000
25-Oct-20, Evening,NY, Women,29,72500
25-Oct-20, Evening,NY, Seniors,35,87500
25-Oct-20, Morning,TX, Kids,7,17500
25-Oct-20, Morning,TX, Men,13,32500
25-Oct-20, Morning,TX, Women,13,32500
25-Oct-20, Morning,TX, Seniors,6,15000
25-Oct-20, Afternoon,TX, Kids,3,7500
25-Oct-20, Afternoon,TX, Men,11,27500
25-Oct-20, Afternoon,TX, Women,7,17500
25-Oct-20, Afternoon,TX, Seniors,13,32500
25-Oct-20, Evening,TX, Kids,13,32500
25-Oct-20, Evening,TX, Men,3,7500
25-Oct-20, Evening,TX, Women,12,30000
25-Oct-20, Evening,TX, Seniors,10,25000
26-Oct-20, Morning, WA, Kids,7,17500
26-Oct-20, Morning, WA, Men,13,32500
26-Oct-20, Morning, WA, Women,10,25000
26-Oct-20, Morning, WA, Seniors,9,22500
26-Oct-20, Afternoon, WA, Kids,7,17500
26-Oct-20, Afternoon, WA, Men,6,15000
26-Oct-20, Afternoon, WA, Women,10,25000
26-Oct-20, Afternoon, WA, Seniors,8,20000
26-Oct-20, Evening, WA, Kids,14,35000
26-Oct-20, Evening, WA, Men,7,17500
26-Oct-20, Evening, WA, Women,8,20000
26-Oct-20, Evening, WA, Seniors,6,15000
26-Oct-20, Morning,AZ, Kids,15,37500
26-Oct-20, Morning,AZ, Men,11,27500
26-Oct-20, Morning,AZ, Women,5,12500
26-Oct-20, Morning,AZ, Seniors,7,17500
26-Oct-20, Afternoon,AZ, Kids,13,32500
26-Oct-20, Afternoon,AZ, Men,12,30000
26-Oct-20, Afternoon,AZ, Women,6,15000
26-Oct-20, Afternoon,AZ, Seniors,9,22500
26-Oct-20, Evening,AZ, Kids,11,27500
26-Oct-20, Evening,AZ, Men,12,30000
26-Oct-20, Evening,AZ, Women,9,22500
26-Oct-20, Evening,AZ, Seniors,15,37500
26-Oct-20, Morning,FL, Kids,10,25000
26-Oct-20, Morning,FL, Men,12,30000
26-Oct-20, Morning,FL, Women,10,25000
26-Oct-20, Morning,FL, Seniors,21,52500
26-Oct-20, Afternoon,FL, Kids,24,60000
26-Oct-20, Afternoon,FL, Men,13,32500
26-Oct-20, Afternoon,FL, Women,24,60000
26-Oct-20, Afternoon,FL, Seniors,33,82500
26-Oct-20, Evening,FL, Kids,33,82500
26-Oct-20, Evening,FL, Men,28,70000
26-Oct-20, Evening,FL, Women,25,62500
26-Oct-20, Evening,FL, Seniors,24,60000
26-Oct-20, Morning,KY, Kids,37,92500
26-Oct-20, Morning,KY, Men,50,125000
26-Oct-20, Morning,KY, Women,48,120000
26-Oct-20, Morning,KY, Seniors,34,85000
26-Oct-20, Afternoon,KY, Kids,26,65000
26-Oct-20, Afternoon,KY, Men,50,125000
26-Oct-20, Afternoon,KY, Women,36,90000
26-Oct-20, Afternoon,KY, Seniors,27,67500
26-Oct-20, Evening,KY, Kids,49,122500
26-Oct-20, Evening,KY, Men,47,117500
26-Oct-20, Evening,KY, Women,31,77500
26-Oct-20, Evening,KY, Seniors,32,80000
26-Oct-20, Morning,CA, Kids,13,32500
26-Oct-20, Morning,CA, Men,5,12500
26-Oct-20, Morning,CA, Women,6,15000
26-Oct-20, Morning,CA, Seniors,12,30000
26-Oct-20, Afternoon,CA, Kids,11,27500
26-Oct-20, Afternoon,CA, Men,13,32500
26-Oct-20, Afternoon,CA, Women,14,35000
26-Oct-20, Afternoon,CA, Seniors,10,25000
26-Oct-20, Evening,CA, Kids,7,17500
26-Oct-20, Evening,CA, Men,9,22500
26-Oct-20, Evening,CA, Women,8,20000
26-Oct-20, Evening,CA, Seniors,7,17500
26-Oct-20, Morning,NY, Kids,39,97500
26-Oct-20, Morning,NY, Men,19,47500
26-Oct-20, Morning,NY, Women,31,77500
26-Oct-20, Morning,NY, Seniors,29,72500
26-Oct-20, Afternoon,NY, Kids,25,62500
26-Oct-20, Afternoon,NY, Men,31,77500
26-Oct-20, Afternoon,NY, Women,33,82500
26-Oct-20, Afternoon,NY, Seniors,29,72500
26-Oct-20, Evening,NY, Kids,23,57500
26-Oct-20, Evening,NY, Men,20,50000
26-Oct-20, Evening,NY, Women,33,82500
26-Oct-20, Evening,NY, Seniors,25,62500
26-Oct-20, Morning,TX, Kids,6,15000
26-Oct-20, Morning,TX, Men,5,12500
26-Oct-20, Morning,TX, Women,11,27500
26-Oct-20, Morning,TX, Seniors,13,32500
26-Oct-20, Afternoon,TX, Kids,3,7500
26-Oct-20, Afternoon,TX, Men,5,12500
26-Oct-20, Afternoon,TX, Women,4,10000
26-Oct-20, Afternoon,TX, Seniors,6,15000
26-Oct-20, Evening,TX, Kids,6,15000
26-Oct-20, Evening,TX, Men,15,37500
26-Oct-20, Evening,TX, Women,11,27500
26-Oct-20, Evening,TX, Seniors,3,7500
27-Oct-20, Morning, WA, Kids,4,10000
27-Oct-20, Morning, WA, Men,9,22500
27-Oct-20, Morning, WA, Women,10,25000
27-Oct-20, Morning, WA, Seniors,12,30000
27-Oct-20, Afternoon, WA, Kids,13,32500
27-Oct-20, Afternoon, WA, Men,7,17500
27-Oct-20, Afternoon, WA, Women,3,7500
27-Oct-20, Afternoon, WA, Seniors,7,17500
27-Oct-20, Evening, WA, Kids,4,10000
27-Oct-20, Evening, WA, Men,5,12500
27-Oct-20, Evening, WA, Women,13,32500
27-Oct-20, Evening, WA, Seniors,9,22500
27-Oct-20, Morning,AZ, Kids,11,27500
27-Oct-20, Morning,AZ, Men,4,10000
27-Oct-20, Morning,AZ, Women,4,10000
27-Oct-20, Morning,AZ, Seniors,7,17500
27-Oct-20, Afternoon,AZ, Kids,14,35000
27-Oct-20, Afternoon,AZ, Men,6,15000
27-Oct-20, Afternoon,AZ, Women,15,37500
27-Oct-20, Afternoon,AZ, Seniors,5,12500
27-Oct-20, Evening,AZ, Kids,9,22500
27-Oct-20, Evening,AZ, Men,14,35000
27-Oct-20, Evening,AZ, Women,7,17500
27-Oct-20, Evening,AZ, Seniors,4,10000
27-Oct-20, Morning,FL, Kids,11,27500
27-Oct-20, Morning,FL, Men,26,65000
27-Oct-20, Morning,FL, Women,15,37500
27-Oct-20, Morning,FL, Seniors,28,70000
27-Oct-20, Afternoon,FL, Kids,28,70000
27-Oct-20, Afternoon,FL, Men,18,45000
27-Oct-20, Afternoon,FL, Women,18,45000
27-Oct-20, Afternoon,FL, Seniors,27,67500
27-Oct-20, Evening,FL, Kids,18,45000
27-Oct-20, Evening,FL, Men,32,80000
27-Oct-20, Evening,FL, Women,23,57500
27-Oct-20, Evening,FL, Seniors,21,52500
27-Oct-20, Morning,KY, Kids,48,120000
27-Oct-20, Morning,KY, Men,40,100000
27-Oct-20, Morning,KY, Women,48,120000
27-Oct-20, Morning,KY, Seniors,46,115000
27-Oct-20, Afternoon,KY, Kids,26,65000
27-Oct-20, Afternoon,KY, Men,33,82500
27-Oct-20, Afternoon,KY, Women,27,67500
27-Oct-20, Afternoon,KY, Seniors,35,87500
27-Oct-20, Evening,KY, Kids,34,85000
27-Oct-20, Evening,KY, Men,28,70000
27-Oct-20, Evening,KY, Women,25,62500
27-Oct-20, Evening,KY, Seniors,41,102500
27-Oct-20, Morning,CA, Kids,17,42500
27-Oct-20, Morning,CA, Men,10,25000
27-Oct-20, Morning,CA, Women,5,12500
27-Oct-20, Morning,CA, Seniors,9,22500
27-Oct-20, Afternoon,CA, Kids,12,30000
27-Oct-20, Afternoon,CA, Men,18,45000
27-Oct-20, Afternoon,CA, Women,12,30000
27-Oct-20, Afternoon,CA, Seniors,18,45000
27-Oct-20, Evening,CA, Kids,6,15000
27-Oct-20, Evening,CA, Men,10,25000
27-Oct-20, Evening,CA, Women,6,15000
27-Oct-20, Evening,CA, Seniors,10,25000
27-Oct-20, Morning,NY, Kids,22,55000
27-Oct-20, Morning,NY, Men,17,42500
27-Oct-20, Morning,NY, Women,38,95000
27-Oct-20, Morning,NY, Seniors,33,82500
27-Oct-20, Afternoon,NY, Kids,27,67500
27-Oct-20, Afternoon,NY, Men,25,62500
27-Oct-20, Afternoon,NY, Women,32,80000
27-Oct-20, Afternoon,NY, Seniors,23,57500
27-Oct-20, Evening,NY, Kids,29,72500
27-Oct-20, Evening,NY, Men,39,97500
27-Oct-20, Evening,NY, Women,19,47500
27-Oct-20, Evening,NY, Seniors,38,95000
27-Oct-20, Morning,TX, Kids,11,27500
27-Oct-20, Morning,TX, Men,12,30000
27-Oct-20, Morning,TX, Women,11,27500
27-Oct-20, Morning,TX, Seniors,12,30000
27-Oct-20, Afternoon,TX, Kids,6,15000
27-Oct-20, Afternoon,TX, Men,13,32500
27-Oct-20, Afternoon,TX, Women,5,12500
27-Oct-20, Afternoon,TX, Seniors,11,27500
27-Oct-20, Evening,TX, Kids,13,32500
27-Oct-20, Evening,TX, Men,4,10000
27-Oct-20, Evening,TX, Women,13,32500
27-Oct-20, Evening,TX, Seniors,9,22500
28-Oct-20, Morning, WA, Kids,13,32500
28-Oct-20, Morning, WA, Men,13,32500
28-Oct-20, Morning, WA, Women,4,10000
28-Oct-20, Morning, WA, Seniors,9,22500
28-Oct-20, Afternoon, WA, Kids,8,20000
28-Oct-20, Afternoon, WA, Men,11,27500
28-Oct-20, Afternoon, WA, Women,4,10000
28-Oct-20, Afternoon, WA, Seniors,9,22500
28-Oct-20, Evening, WA, Kids,11,27500
28-Oct-20, Evening, WA, Men,10,25000
28-Oct-20, Evening, WA, Women,10,25000
28-Oct-20, Evening, WA, Seniors,3,7500
28-Oct-20, Morning,AZ, Kids,15,37500
28-Oct-20, Morning,AZ, Men,6,15000
28-Oct-20, Morning,AZ, Women,14,35000
28-Oct-20, Morning,AZ, Seniors,4,10000
28-Oct-20, Afternoon,AZ, Kids,10,25000
28-Oct-20, Afternoon,AZ, Men,13,32500
28-Oct-20, Afternoon,AZ, Women,4,10000
28-Oct-20, Afternoon,AZ, Seniors,11,27500
28-Oct-20, Evening,AZ, Kids,15,37500
28-Oct-20, Evening,AZ, Men,14,35000
28-Oct-20, Evening,AZ, Women,9,22500
28-Oct-20, Evening,AZ, Seniors,6,15000
28-Oct-20, Morning,FL, Kids,14,35000
28-Oct-20, Morning,FL, Men,15,37500
28-Oct-20, Morning,FL, Women,22,55000
28-Oct-20, Morning,FL, Seniors,35,87500
28-Oct-20, Afternoon,FL, Kids,22,55000
28-Oct-20, Afternoon,FL, Men,16,40000
28-Oct-20, Afternoon,FL, Women,18,45000
28-Oct-20, Afternoon,FL, Seniors,34,85000
28-Oct-20, Evening,FL, Kids,30,75000
28-Oct-20, Evening,FL, Men,29,72500
28-Oct-20, Evening,FL, Women,28,70000
28-Oct-20, Evening,FL, Seniors,32,80000
28-Oct-20, Morning,KY, Kids,29,72500
28-Oct-20, Morning,KY, Men,41,102500
28-Oct-20, Morning,KY, Women,44,110000
28-Oct-20, Morning,KY, Seniors,31,77500
28-Oct-20, Afternoon,KY, Kids,43,107500
28-Oct-20, Afternoon,KY, Men,33,82500
28-Oct-20, Afternoon,KY, Women,36,90000
28-Oct-20, Afternoon,KY, Seniors,29,72500
28-Oct-20, Evening,KY, Kids,25,62500
28-Oct-20, Evening,KY, Men,45,112500
28-Oct-20, Evening,KY, Women,42,105000
28-Oct-20, Evening,KY, Seniors,36,90000
28-Oct-20, Morning,CA, Kids,16,40000
28-Oct-20, Morning,CA, Men,9,22500
28-Oct-20, Morning,CA, Women,10,25000
28-Oct-20, Morning,CA, Seniors,17,42500
28-Oct-20, Afternoon,CA, Kids,13,32500
28-Oct-20, Afternoon,CA, Men,12,30000
28-Oct-20, Afternoon,CA, Women,7,17500
28-Oct-20, Afternoon,CA, Seniors,7,17500
28-Oct-20, Evening,CA, Kids,14,35000
28-Oct-20, Evening,CA, Men,11,27500
28-Oct-20, Evening,CA, Women,8,20000
28-Oct-20, Evening,CA, Seniors,8,20000
28-Oct-20, Morning,NY, Kids,22,55000
28-Oct-20, Morning,NY, Men,23,57500
28-Oct-20, Morning,NY, Women,36,90000
28-Oct-20, Morning,NY, Seniors,28,70000
28-Oct-20, Afternoon,NY, Kids,15,37500
28-Oct-20, Afternoon,NY, Men,27,67500
28-Oct-20, Afternoon,NY, Women,24,60000
28-Oct-20, Afternoon,NY, Seniors,15,37500
28-Oct-20, Evening,NY, Kids,23,57500
28-Oct-20, Evening,NY, Men,18,45000
28-Oct-20, Evening,NY, Women,26,65000
28-Oct-20, Evening,NY, Seniors,39,97500
28-Oct-20, Morning,TX, Kids,5,12500
28-Oct-20, Morning,TX, Men,15,37500
28-Oct-20, Morning,TX, Women,4,10000
28-Oct-20, Morning,TX, Seniors,8,20000
28-Oct-20, Afternoon,TX, Kids,8,20000
28-Oct-20, Afternoon,TX, Men,6,15000
28-Oct-20, Afternoon,TX, Women,3,7500
28-Oct-20, Afternoon,TX, Seniors,9,22500
28-Oct-20, Evening,TX, Kids,7,17500
28-Oct-20, Evening,TX, Men,14,35000
28-Oct-20, Evening,TX, Women,7,17500
28-Oct-20, Evening,TX, Seniors,15,37500
29-Oct-20, Morning, WA, Kids,6,15000
29-Oct-20, Morning, WA, Men,8,20000
29-Oct-20, Morning, WA, Women,13,32500
29-Oct-20, Morning, WA, Seniors,4,10000
29-Oct-20, Afternoon, WA, Kids,10,25000
29-Oct-20, Afternoon, WA, Men,12,30000
29-Oct-20, Afternoon, WA, Women,6,15000
29-Oct-20, Afternoon, WA, Seniors,4,10000
29-Oct-20, Evening, WA, Kids,5,12500
29-Oct-20, Evening, WA, Men,8,20000
29-Oct-20, Evening, WA, Women,4,10000
29-Oct-20, Evening, WA, Seniors,5,12500
29-Oct-20, Morning,AZ, Kids,13,32500
29-Oct-20, Morning,AZ, Men,11,27500
29-Oct-20, Morning,AZ, Women,14,35000
29-Oct-20, Morning,AZ, Seniors,7,17500
29-Oct-20, Afternoon,AZ, Kids,8,20000
29-Oct-20, Afternoon,AZ, Men,14,35000
29-Oct-20, Afternoon,AZ, Women,7,17500
29-Oct-20, Afternoon,AZ, Seniors,4,10000
29-Oct-20, Evening,AZ, Kids,7,17500
29-Oct-20, Evening,AZ, Men,6,15000
29-Oct-20, Evening,AZ, Women,8,20000
29-Oct-20, Evening,AZ, Seniors,7,17500
29-Oct-20, Morning,FL, Kids,35,87500
29-Oct-20, Morning,FL, Men,26,65000
29-Oct-20, Morning,FL, Women,26,65000
29-Oct-20, Morning,FL, Seniors,26,65000
29-Oct-20, Afternoon,FL, Kids,33,82500
29-Oct-20, Afternoon,FL, Men,32,80000
29-Oct-20, Afternoon,FL, Women,30,75000
29-Oct-20, Afternoon,FL, Seniors,30,75000
29-Oct-20, Evening,FL, Kids,32,80000
29-Oct-20, Evening,FL, Men,21,52500
29-Oct-20, Evening,FL, Women,13,32500
29-Oct-20, Evening,FL, Seniors,22,55000
29-Oct-20, Morning,KY, Kids,44,110000
29-Oct-20, Morning,KY, Men,35,87500
29-Oct-20, Morning,KY, Women,36,90000
29-Oct-20, Morning,KY, Seniors,39,97500
29-Oct-20, Afternoon,KY, Kids,37,92500
29-Oct-20, Afternoon,KY, Men,27,67500
29-Oct-20, Afternoon,KY, Women,42,105000
29-Oct-20, Afternoon,KY, Seniors,39,97500
29-Oct-20, Evening,KY, Kids,36,90000
29-Oct-20, Evening,KY, Men,36,90000
29-Oct-20, Evening,KY, Women,37,92500
29-Oct-20, Evening,KY, Seniors,41,102500
29-Oct-20, Morning,CA, Kids,11,27500
29-Oct-20, Morning,CA, Men,12,30000
29-Oct-20, Morning,CA, Women,13,32500
29-Oct-20, Morning,CA, Seniors,5,12500
29-Oct-20, Afternoon,CA, Kids,9,22500
29-Oct-20, Afternoon,CA, Men,10,25000
29-Oct-20, Afternoon,CA, Women,7,17500
29-Oct-20, Afternoon,CA, Seniors,20,50000
29-Oct-20, Evening,CA, Kids,16,40000
29-Oct-20, Evening,CA, Men,16,40000
29-Oct-20, Evening,CA, Women,6,15000
29-Oct-20, Evening,CA, Seniors,7,17500
29-Oct-20, Morning,NY, Kids,28,70000
29-Oct-20, Morning,NY, Men,36,90000
29-Oct-20, Morning,NY, Women,32,80000
29-Oct-20, Morning,NY, Seniors,19,47500
29-Oct-20, Afternoon,NY, Kids,17,42500
29-Oct-20, Afternoon,NY, Men,29,72500
29-Oct-20, Afternoon,NY, Women,40,100000
29-Oct-20, Afternoon,NY, Seniors,16,40000
29-Oct-20, Evening,NY, Kids,30,75000
29-Oct-20, Evening,NY, Men,20,50000
29-Oct-20, Evening,NY, Women,17,42500
29-Oct-20, Evening,NY, Seniors,36,90000
29-Oct-20, Morning,TX, Kids,13,32500
29-Oct-20, Morning,TX, Men,4,10000
29-Oct-20, Morning,TX, Women,15,37500
29-Oct-20, Morning,TX, Seniors,15,37500
29-Oct-20, Afternoon,TX, Kids,6,15000
29-Oct-20, Afternoon,TX, Men,14,35000
29-Oct-20, Afternoon,TX, Women,11,27500
29-Oct-20, Afternoon,TX, Seniors,4,10000
29-Oct-20, Evening,TX, Kids,3,7500
29-Oct-20, Evening,TX, Men,7,17500
29-Oct-20, Evening,TX, Women,10,25000
29-Oct-20, Evening,TX, Seniors,9,22500
30-Oct-20, Morning, WA, Kids,3,7500
30-Oct-20, Morning, WA, Men,14,35000
30-Oct-20, Morning, WA, Women,5,12500
30-Oct-20, Morning, WA, Seniors,12,30000
30-Oct-20, Afternoon, WA, Kids,3,7500
30-Oct-20, Afternoon, WA, Men,13,32500
30-Oct-20, Afternoon, WA, Women,10,25000
30-Oct-20, Afternoon, WA, Seniors,5,12500
30-Oct-20, Evening, WA, Kids,10,25000
30-Oct-20, Evening, WA, Men,4,10000
30-Oct-20, Evening, WA, Women,15,37500
30-Oct-20, Evening, WA, Seniors,4,10000
30-Oct-20, Morning,AZ, Kids,11,27500
30-Oct-20, Morning,AZ, Men,3,7500
30-Oct-20, Morning,AZ, Women,4,10000
30-Oct-20, Morning,AZ, Seniors,13,32500
30-Oct-20, Afternoon,AZ, Kids,6,15000
30-Oct-20, Afternoon,AZ, Men,8,20000
30-Oct-20, Afternoon,AZ, Women,8,20000
30-Oct-20, Afternoon,AZ, Seniors,10,25000
30-Oct-20, Evening,AZ, Kids,5,12500
30-Oct-20, Evening,AZ, Men,13,32500
30-Oct-20, Evening,AZ, Women,15,37500
30-Oct-20, Evening,AZ, Seniors,8,20000
30-Oct-20, Morning,FL, Kids,17,42500
30-Oct-20, Morning,FL, Men,35,87500
30-Oct-20, Morning,FL, Women,19,47500
30-Oct-20, Morning,FL, Seniors,30,75000
30-Oct-20, Afternoon,FL, Kids,18,45000
30-Oct-20, Afternoon,FL, Men,13,32500
30-Oct-20, Afternoon,FL, Women,19,47500
30-Oct-20, Afternoon,FL, Seniors,25,62500
30-Oct-20, Evening,FL, Kids,27,67500
30-Oct-20, Evening,FL, Men,10,25000
30-Oct-20, Evening,FL, Women,17,42500
30-Oct-20, Evening,FL, Seniors,15,37500
30-Oct-20, Morning,KY, Kids,31,77500
30-Oct-20, Morning,KY, Men,42,105000
30-Oct-20, Morning,KY, Women,25,62500
30-Oct-20, Morning,KY, Seniors,50,125000
30-Oct-20, Afternoon,KY, Kids,26,65000
30-Oct-20, Afternoon,KY, Men,49,122500
30-Oct-20, Afternoon,KY, Women,33,82500
30-Oct-20, Afternoon,KY, Seniors,39,97500
30-Oct-20, Evening,KY, Kids,50,125000
30-Oct-20, Evening,KY, Men,40,100000
30-Oct-20, Evening,KY, Women,43,107500
30-Oct-20, Evening,KY, Seniors,44,110000
30-Oct-20, Morning,CA, Kids,11,27500
30-Oct-20, Morning,CA, Men,13,32500
30-Oct-20, Morning,CA, Women,17,42500
30-Oct-20, Morning,CA, Seniors,17,42500
30-Oct-20, Afternoon,CA, Kids,19,47500
30-Oct-20, Afternoon,CA, Men,20,50000
30-Oct-20, Afternoon,CA, Women,14,35000
30-Oct-20, Afternoon,CA, Seniors,14,35000
30-Oct-20, Evening,CA, Kids,19,47500
30-Oct-20, Evening,CA, Men,9,22500
30-Oct-20, Evening,CA, Women,14,35000
30-Oct-20, Evening,CA, Seniors,8,20000
30-Oct-20, Morning,NY, Kids,33,82500
30-Oct-20, Morning,NY, Men,25,62500
30-Oct-20, Morning,NY, Women,25,62500
30-Oct-20, Morning,NY, Seniors,39,97500
30-Oct-20, Afternoon,NY, Kids,31,77500
30-Oct-20, Afternoon,NY, Men,30,75000
30-Oct-20, Afternoon,NY, Women,22,55000
30-Oct-20, Afternoon,NY, Seniors,30,75000
30-Oct-20, Evening,NY, Kids,25,62500
30-Oct-20, Evening,NY, Men,31,77500
30-Oct-20, Evening,NY, Women,15,37500
30-Oct-20, Evening,NY, Seniors,36,90000
30-Oct-20, Morning,TX, Kids,8,20000
30-Oct-20, Morning,TX, Men,6,15000
30-Oct-20, Morning,TX, Women,3,7500
30-Oct-20, Morning,TX, Seniors,3,7500
30-Oct-20, Afternoon,TX, Kids,10,25000
30-Oct-20, Afternoon,TX, Men,3,7500
30-Oct-20, Afternoon,TX, Women,3,7500
30-Oct-20, Afternoon,TX, Seniors,12,30000
30-Oct-20, Evening,TX, Kids,15,37500
30-Oct-20, Evening,TX, Men,7,17500
30-Oct-20, Evening,TX, Women,10,25000
30-Oct-20, Evening,TX, Seniors,5,12500
01-Nov-20, Morning, WA, Kids,4,10000
01-Nov-20, Morning, WA, Men,6,15000
01-Nov-20, Morning, WA, Women,4,10000
01-Nov-20, Morning, WA, Seniors,7,17500
01-Nov-20, Afternoon, WA, Kids,8,20000
01-Nov-20, Afternoon, WA, Men,7,17500
01-Nov-20, Afternoon, WA, Women,5,12500
01-Nov-20, Afternoon, WA, Seniors,10,25000
01-Nov-20, Evening, WA, Kids,7,17500
01-Nov-20, Evening, WA, Men,9,22500
01-Nov-20, Evening, WA, Women,6,15000
01-Nov-20, Evening, WA, Seniors,8,20000
01-Nov-20, Morning,AZ, Kids,4,10000
01-Nov-20, Morning,AZ, Men,2,5000
01-Nov-20, Morning,AZ, Women,3,7500
01-Nov-20, Morning,AZ, Seniors,9,22500
01-Nov-20, Afternoon,AZ, Kids,5,12500
01-Nov-20, Afternoon,AZ, Men,2,5000
01-Nov-20, Afternoon,AZ, Women,8,20000
01-Nov-20, Afternoon,AZ, Seniors,5,12500
01-Nov-20, Evening,AZ, Kids,5,12500
01-Nov-20, Evening,AZ, Men,4,10000
01-Nov-20, Evening,AZ, Women,2,5000
01-Nov-20, Evening,AZ, Seniors,3,7500
01-Nov-20, Morning,FL, Kids,22,55000
01-Nov-20, Morning,FL, Men,14,35000
01-Nov-20, Morning,FL, Women,24,60000
01-Nov-20, Morning,FL, Seniors,12,30000
01-Nov-20, Afternoon,FL, Kids,18,45000
01-Nov-20, Afternoon,FL, Men,15,37500
01-Nov-20, Afternoon,FL, Women,10,25000
01-Nov-20, Afternoon,FL, Seniors,21,52500
01-Nov-20, Evening,FL, Kids,12,30000
01-Nov-20, Evening,FL, Men,11,27500
01-Nov-20, Evening,FL, Women,23,57500
01-Nov-20, Evening,FL, Seniors,25,62500
01-Nov-20, Morning,KY, Kids,39,97500
01-Nov-20, Morning,KY, Men,28,70000
01-Nov-20, Morning,KY, Women,22,55000
01-Nov-20, Morning,KY, Seniors,25,62500
01-Nov-20, Afternoon,KY, Kids,21,52500
01-Nov-20, Afternoon,KY, Men,39,97500
01-Nov-20, Afternoon,KY, Women,39,97500
01-Nov-20, Afternoon,KY, Seniors,27,67500
01-Nov-20, Evening,KY, Kids,43,107500
01-Nov-20, Evening,KY, Men,40,100000
01-Nov-20, Evening,KY, Women,30,75000
01-Nov-20, Evening,KY, Seniors,25,62500
01-Nov-20, Morning,CA, Kids,8,20000
01-Nov-20, Morning,CA, Men,14,35000
01-Nov-20, Morning,CA, Women,10,25000
01-Nov-20, Morning,CA, Seniors,5,12500
01-Nov-20, Afternoon,CA, Kids,13,32500
01-Nov-20, Afternoon,CA, Men,6,15000
01-Nov-20, Afternoon,CA, Women,9,22500
01-Nov-20, Afternoon,CA, Seniors,3,7500
01-Nov-20, Evening,CA, Kids,15,37500
01-Nov-20, Evening,CA, Men,5,12500
01-Nov-20, Evening,CA, Women,15,37500
01-Nov-20, Evening,CA, Seniors,9,22500
01-Nov-20, Morning,NY, Kids,27,67500
01-Nov-20, Morning,NY, Men,35,87500
01-Nov-20, Morning,NY, Women,15,37500
01-Nov-20, Morning,NY, Seniors,33,82500
01-Nov-20, Afternoon,NY, Kids,24,60000
01-Nov-20, Afternoon,NY, Men,25,62500
01-Nov-20, Afternoon,NY, Women,26,65000
01-Nov-20, Afternoon,NY, Seniors,19,47500
01-Nov-20, Evening,NY, Kids,15,37500
01-Nov-20, Evening,NY, Men,15,37500
01-Nov-20, Evening,NY, Women,35,87500
01-Nov-20, Evening,NY, Seniors,23,57500
01-Nov-20, Morning,TX, Kids,9,22500
01-Nov-20, Morning,TX, Men,7,17500
01-Nov-20, Morning,TX, Women,2,5000
01-Nov-20, Morning,TX, Seniors,8,20000
01-Nov-20, Afternoon,TX, Kids,10,25000
01-Nov-20, Afternoon,TX, Men,9,22500
01-Nov-20, Afternoon,TX, Women,6,15000
01-Nov-20, Afternoon,TX, Seniors,10,25000
01-Nov-20, Evening,TX, Kids,10,25000
01-Nov-20, Evening,TX, Men,4,10000
01-Nov-20, Evening,TX, Women,9,22500
01-Nov-20, Evening,TX, Seniors,2,5000
02-Nov-20, Morning, WA, Kids,6,15000
02-Nov-20, Morning, WA, Men,4,10000
02-Nov-20, Morning, WA, Women,3,7500
02-Nov-20, Morning, WA, Seniors,5,12500
02-Nov-20, Afternoon, WA, Kids,7,17500
02-Nov-20, Afternoon, WA, Men,2,5000
02-Nov-20, Afternoon, WA, Women,10,25000
02-Nov-20, Afternoon, WA, Seniors,5,12500
02-Nov-20, Evening, WA, Kids,8,20000
02-Nov-20, Evening, WA, Men,6,15000
02-Nov-20, Evening, WA, Women,6,15000
02-Nov-20, Evening, WA, Seniors,2,5000
02-Nov-20, Morning,AZ, Kids,7,17500
02-Nov-20, Morning,AZ, Men,2,5000
02-Nov-20, Morning,AZ, Women,2,5000
02-Nov-20, Morning,AZ, Seniors,5,12500
02-Nov-20, Afternoon,AZ, Kids,4,10000
02-Nov-20, Afternoon,AZ, Men,2,5000
02-Nov-20, Afternoon,AZ, Women,7,17500
02-Nov-20, Afternoon,AZ, Seniors,3,7500
02-Nov-20, Evening,AZ, Kids,6,15000
02-Nov-20, Evening,AZ, Men,6,15000
02-Nov-20, Evening,AZ, Women,4,10000
02-Nov-20, Evening,AZ, Seniors,5,12500
02-Nov-20, Morning,FL, Kids,21,52500
